smiles,deco-hop
Cc1c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][NH-])cc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]CC(C)[NH-])cc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)cc1[N+](=S)CCC(C)[NH-],0.9515440322470452
Cc1c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C#CC[NH-])cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]CC[NH-])cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]CC[NH-])cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C(Cl)[N-]CCCl)cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C([NH-])=CCl)cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1[N+](=S)CCC(C)[NH-],0.9515440322470452
Cc1c([O+]=N[N-][N-][N-]C[N-][N-][N-][N-][NH-])cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c(C=N[N-][N-][NH-])cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c(C=N[N-][N-][N-][N-]C(C)[N-]Cl)cc(Nc2ncnc3cc(O[NH-])c(S(=O)CCC(C)Cl)cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c(C=N[N-]C[N-][N-]Cl)cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c(C=N[N-]C[N-][N-]C[N-]Cl)cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[N-][N-]CCI,0.9515440322470452
Cc1c(C=N[N-]CCl)cc(Nc2ncnc3cc(O[NH-])c(S(=O)CCC(C)Cl)cc23)cc1S(=S)CCC(C)Cl,0.9515440322470452
Cc1c(C=N[N-]CCl)cc(Nc2ncnc3cc(O[NH-])c(C(=O)CCC(C)Cl)cc23)cc1S(=O)CCC(C)[N-][N-]CC(C)Cl,0.9515440322470452
Cc1c(C=N[N-]CC=CCl)cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[N-]Cl,0.9515440322470452
Cc1c(C=N[N-]CC(C)Cl)cc(Nc2ncnc3cc(O[N-]C(Cl)CCl)c(S(=S)CCC(C)[N-][N-]CCl)cc23)cc1S(=S)CCC(C)[N-]C(C)C(C)Cl,0.9515440322470452
Cc1c(C=N[N-]C(C)Cl)cc(Nc2ncnc3cc(O[NH-])c(C(=O)CCC(C)Cl)cc23)cc1C(=O)CCC(C)Cl,0.9515440322470452
Cc1c(C=NCl)cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[N-]Cl)cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
Cc1c(C=NCl)cc(Nc2ncnc3cc(O[N-]Cl)c(S(=S)CCC(C)Cl)cc23)cc1C(=O)CCC(C)Cl,0.9515440322470452
Cc1c(C=NCl)cc(Nc2ncnc3cc(O[N-]CCl)c(S(=O)CCC(C)Cl)cc23)cc1S(=O)CCC(C)Cl,0.9515440322470452
Cc1c(C=NCl)cc(Nc2ncnc3cc(OCCl)c(C(=O)CCC(C)Cl)cc23)cc1S(=O)CCC(C)Cl,0.9515440322470452
Cc1c(C=NCC=[N-])cc(Nc2ncnc3cc(O[NH-])c(C(=O)CCC(C)Cl)cc23)cc1C(=O)CCC(C)Cl,0.9515440322470452
Cc1c(C=NC(Cl)Cl)cc(Nc2ncnc3cc(O[N-][N-][N-]C[N-]CCl)c(C(=O)CCC(C)Cl)cc23)cc1C(=O)CC(C)C(C)Cl,0.9515440322470452
Cc1c(C=NC(Cl)([N-][N-]C(C)C(Cl)(Cl)CCl)[N-]C(C)Cl)cc(Nc2ncnc3cc(O[NH-])c(C(=O)CCC(C)Cl)cc23)cc1S(=S)CCC(C)Cl,0.9515440322470452
Cc1c(C=NC(Cl)(C[NH-])[N-][N-]C(C)C)cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1S(=S)CCC(C)[NH-],0.9515440322470452
CN=C1CCCc2c1cc(Nc1ncnc3cc(O[N-]Cl)c(S(=O)CCC(C)Cl)cc13)cc2S(=O)CCC(C)Cl,0.9515440322470452
CN=C1CC=Cc2c1cc(Nc1ncnc3cc(O[N-]C[N-]CCl)c(S(=O)CCC(C)Cl)cc13)cc2S(=O)CCC(C)Cl,0.9515440322470452
CN=C1CC=Cc2c1cc(Nc1ncnc3cc(O[N-]C)c(S(=O)C(CC(C)Cl)[N-]Br)cc13)cc2S(=S)CCC(C)[NH-],0.9515440322470452
CCc1c(C=N[N-]C(Cl)CC)cc(Nc2ncnc3cc(OCBr)c(S(=O)CC(Cl)CC)cc23)cc1S(=O)CC(Cl)CC,0.9515440322470452
CCc1c(C=NC)cc(Nc2ncnc3cc(OC[N-]C)c(S(=O)C(Cl)C(Br)CC)cc23)cc1S(=O)C(Cl)C(Br)CC,0.9515440322470452
CCc1c(C=NC)cc(Nc2ncnc3cc(OCBr)c(S(=O)CC(Cl)CC)cc23)cc1S(=O)C(Cl)C(Br)CC,0.9515440322470452
Cc1ccc([N-][N-][N-]N=Nc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)cc1C=N[N-][N-]C(C)[N-][N-]Cl,0.9515192416347542
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-]CC[N-]C(Cl)(Cl)[N-][N-]CC[N-]CC(C)([NH-])[N-][N-]C(Cl)([N-]Nc1ccc(C)c(N=N[N-]C(Cl)=CC([NH-])([N-]C[N-]C(C)[N-]Br)C(C)[NH-])c1)C(C)[NH-],0.9515192416347542
Cc1ccc(N[N-][N-]C([N-]CC[N-][N-][N-][N-]N=Nc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)C(Cl)Cl)cc1N=NCC(C)[NH-],0.9515192416347542
Cc1ccc(N[N-][N-]C(=CC(Cl)Cl)[N-]CC[N-][N-][N-][N-]N=Nc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)cc1N=NCC(C)[NH-],0.9515192416347542
Cc1ccc(N[N-]C([N-]CC[N-][N-][N-][N-][N-][N-][N-][N-][N-]N=Nc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)C(Cl)Cl)cc1N=N[N-][N-][N-][N-][N-][NH-],0.9515192416347542
CCCc1ccc(Nc2ncnc3cc(OCCl)c(S(=O)CC(CC)C(=O)CCC(C)Cl)cc23)cc1C=NC,0.95150620801954
CCCCS(=O)C(CC)CS(=O)c1cc2c(Nc3ccc(CC)c(C=N[N-]CC)c3)ncnc2cc1OC,0.95150620801954
CCC(CS(=O)c1cc2c(Nc3ccc(CC(C)Cl)c(C=N[N-]Br)c3)ncnc2cc1OCl)S(=O)CC(C)C(C)Cl,0.95150620801954
CCCCS(=O)c1cc2c(Nc3ccc(CC)c(C=NOCCC(C)C)c3)ncnc2cc1[O-],0.9514459415050937
CN=Cc1cc(Nc2ncnc3cc(OC)c(S(=O)OC=C(Br)C(C)Cl)cc23)ccc1S(=S)CCC(C)[NH-],0.9513745196571091
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CC(O)C(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C(Cl)[N-][N-]CC[N-]C=[O+]C[NH-],0.951338045947993
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CC(O)C(C)[NH-])cc23)cc1N=N[N-][N-][N-]C(C)[N-][N-]C(C)[NH-],0.951338045947993
C[N-]C[N-]Oc1cc2ncnc(Nc3cc(O[N-]C)c4c(c3)C(=N[N-]C)CC=C4)c2cc1S(=O)CCC(C)O,0.951338045947993
CC([NH-])CCS(=S)c1cc2c(Nc3ccc(CS)c(N=NC4(C(C)[NH-])[N-]C5(Cl)C[N-]CC5([N-]Cl)[N-]4)c3)ncnc2cc1O[NH-],0.951338045947993
CC([NH-])CCS(=S)c1cc2c(Nc3ccc(CO)c(N=N[N-][N-][N-][N-][N-][N-][N-][N-][N-]C[N-]C([N-][N-]CC[N-]CC(C)([NH-])[N-][N-][N-]C(C)[N-]C(C)(C)C4([NH-])CC(Br)(Br)C(Cl)(C(C)[NH-])[N-][N-]4)C(Cl)Cl)c3)ncnc2cc1O[NH-],0.951338045947993
CC([NH-])CCS(=S)c1cc2c(Nc3ccc(CO)c(N=N[N-][N-][N-][N-]I)c3)ncnc2cc1O[NH-],0.951338045947993
CC([NH-])CCS(=S)c1cc2c(Nc3ccc(CO)c(N=N[N-][N-][N-]CC[N-]C[N-]C(Cl)C(C)([NH-])C(C)[NH-])c3)ncnc2cc1O[NH-],0.951338045947993
CC([NH-])CCS(=S)c1cc2c(Nc3ccc(CO)c(N=N[N-][N-][N-]C4(C)[N-]CC[N-]4)c3)ncnc2cc1O[NH-],0.951338045947993
CC([NH-])CCS(=S)c1cc2c(Nc3ccc(CO)c(N=NCl)c3)ncnc2cc1O[NH-],0.951338045947993
CC([NH-])CCS(=S)c1cc2c(Nc3ccc(CO)c(N=NC4([NH-])CC(C)([NH-])C(C)(C)[N-][N-]4)c3)ncnc2cc1O[NH-],0.951338045947993
CC([NH-])CCc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[N-][N-]Cl)cc23)cc1C=N[N-]CC(Cl)C=O,0.951274058010301
Cc1ccc([N-][N-][N-][N-][N-][N-][N-][N-]N=[O+]c2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)cc1N=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C(Cl)([N-]C=N)C1(Cl)CC(Cl)(Br)C(Cl)(CC(C)[NH-])[N-][N-]1,0.9512561626257852
C[N-][N-]Oc1cc2ncnc(Nc3ccc4c(c3)C(=NO[N-]C)CC4)c2cc1S(=O)CCC([O-])C[N-]C(C)[N-]C,0.9512211134453782
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1C=NC(Cl)(CCCCCl)C(C)[N-]C(C)Br,0.951166971979103
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[N-]C(C)Br)cc23)cc1C=N[N-]CCCCCl,0.951166971979103
CCc1ccc(Nc2ncnc3cc(OCl)c(S(=O)CC(CC)C[N-]CC[N-]C[N-]Cl)cc23)cc1C=NCl,0.9511319991914291
CCc1ccc(Nc2ncnc3cc(OC)c(S(=O)CC(CC)C[N-]CC[N-]C[N-]Cl)cc23)cc1C=NCl,0.9511319991914291
CCc1ccc(Nc2ncnc3cc(OC)c(S(=O)CC(CC)CCl)cc23)cc1C=N[N-]Cl,0.9511319991914291
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-]C(C)C(C)C(N)=O,0.9511222495429039
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=NCCCC[NH-],0.9511222495429039
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=NC([NH-])CCCBr,0.9511222495429039
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-][N-][N-][N-]CC[N-]C([N-][N-]CC[N-]CC1([NH-])CC(CBr)([N-]C(Cl)([N-]CC(C)[NH-])C2([NH-])C=CC(O[NH-])=C(S(=S)CCC(C)[NH-])C2)[N-][N-][N-]1)C(Cl)Cl,0.9511060834590246
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]CCNc1ccc(C)c(N=N[N-][N-][N-]C(C)[N-]C[NH-])c1,0.9510900206728059
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-]C(Cl)([N-]CCC(C)[NH-])C1([NH-])CC(N)(Br)C(C)(Cl)[N-][N-]1,0.9510900206728059
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-]C(C)[N-]C(Cl)(C[NH-])Nc1ccc(C)c(N=N[N-][N-][N-][N-]C(C)[N-]C(C)([N-]C[NH-])C2([NH-])CC(C)(Br)C(C)(Cl)[N-][N-]2)c1,0.9510900206728059
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-]CC[N-]CNc1ccc(C)c(N=N[N-][N-][N-]C(C)[N-]C([NH-])(Cl)CC(C)[NH-])c1,0.9510900206728059
Cc1ccc(NC[N-][N-]C(CCCl)[N-]CC[N-][N-][N-][N-][N-][N-][N-][N-][N-]N=Nc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)cc1N=N[N-][N-][N-][NH-],0.9510900206728059
Cc1ccc(NCC[N-]C[N-]CC[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]N=Nc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)cc1N=N[NH-],0.9510900206728059
Cc1ccc(NCC(Cl)([N-]C[NH-])[N-][N-][N-][N-][N-]N=Nc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)cc1N=N[N-][N-][N-][NH-],0.9510900206728059
Cc1ccc(NC2(Br)CC([NH-])(C(C)([N-]C(C)[N-][N-][N-]C(C)([NH-])C[N-]CC[N-][N-]C([N-]CC[N-][N-][N-][N-][N-][N-][N-][N-][N-]N=Nc3cc(Nc4ncnc5cc(O[NH-])c(S(=S)CCC(C)[NH-])cc45)ccc3C)C(Cl)Cl)C3([NH-])CC(C)(Br)C(C)(Cl)[N-][N-]3)[N-][N-]C2(Cl)C(C)[NH-])cc1N=N[N-]CC[N-]CC(C)[N-]CCCCl,0.9510900206728059
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)cc1[O-],0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)cc1[O+][N-][NH-],0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)cc1[O+][N-][N-][N-][N-][N-][NH-],0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)cc1O[NH-],0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1[O-],0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1[O+][N-][N-][N-][NH-],0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1O[NH-],0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1O[N-]C[N-]Cl,0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1OCCl,0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1F,0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)[o+]c1[O-],0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[N-][N-]CCl)cc23)cc1O[NH-],0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[N-][N-]CCl)cc23)cc1O[N-]Cl,0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[NH-])c(C(=O)CCC(C)Cl)cc23)cc1O[N-][N-][N-]C(Cl)Cl,0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[N-][N-][N-]CCCl)c(C(=O)CCC(C)Br)cc23)cc1O[N-][N-][N-]CCl,0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[N-]CCl)c(S(=O)CCC(C)Cl)cc23)cc1O[N-]CCl,0.9510759326219244
Cc1ccc(Nc2ncnc3cc(O[N-]C(C)Cl)c(C(=O)CCC(C)Cl)cc23)cc1OCC=CC#[O+],0.9510759326219244
COc1cc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)ccc1C,0.9510759326219244
COc1cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)ccc1C,0.9510759326219244
COc1cc(Nc2ncnc3cc(O[N-][N-][N-]C(C)Cl)c(C(=O)CCC(C)Cl)cc23)ccc1[N-][N-]CCl,0.9510759326219244
COc1cc(Nc2ncnc3cc(O[N-]Cl)c(S(=O)CCC(C)Cl)cc23)ccc1C,0.9510759326219244
COc1cc(Nc2ncnc3cc(O[N-]Cl)c(C(=O)CCC(C)Cl)cc23)ccc1C,0.9510759326219244
CCc1ccc(Nc2ncnc3cc(OC[N-]C)c(S(=O)C(Cl)C(Br)CC)cc23)cc1OC,0.9510759326219244
CCc1ccc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)CC)cc23)cc1O[N-][N-]C,0.9510759326219244
CCc1ccc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)CC)cc23)cc1OC,0.9510759326219244
CCOc1cc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)CC)cc23)ccc1CC,0.9510759326219244
CCCSc1cc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)CC)cc23)ccc1CC,0.9510759326219244
CCCCS(=O)c1cc2c(Nc3ccc(Cl)c(OC)c3)ncnc2cc1O[N-]CCCl,0.9510759326219244
CCCCS(=O)c1cc2c(Nc3ccc(Cl)c(OC)c3)ncnc2cc1OCCC,0.9510759326219244
CCCCS(=O)c1cc2c(Nc3ccc(Cl)c(OC)c3)ncnc2cc1OCC,0.9510759326219244
CCCCS(=O)c1cc2c(Nc3ccc(C)c(OC)c3)ncnc2cc1O[N-]CC,0.9510759326219244
CCCCS(=O)c1cc2c(Nc3ccc(C)c(OC)c3)ncnc2cc1OC,0.9510759326219244
C=COc1cc(Nc2ncnc3cc(OC)c(S(=O)CCCC)cc23)ccc1Br,0.9510759326219244
C#COc1cc(Nc2ncnc3cc(OCCC)c(S(=O)CCCC)cc23)ccc1Cl,0.9510759326219244
CCC(Br)C(Cl)S(=O)c1cc2c(Nc3ccc(CC=N)c(C=NC)c3)ncnc2cc1OC,0.9510596386360549
CCCCS(=O)c1cc2c(Nc3ccc(Cl)c(C=NC)c3)ncnc2cc1OC=CC=N,0.951042442293373
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-]Nc1cccc([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][NH-])c1,0.9510253642741501
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N[O-],0.9509616106979191
CCCSNc1cc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)CC)cc23)ccc1CCl,0.9509616106979191
CCCSNc1cc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)CC)cc23)ccc1CCC,0.9509616106979191
CCCSNc1cc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)CC)cc23)ccc1CC,0.9509616106979191
CC#CONc1cc(Nc2ncnc3cc(OC)c(S(=O)CCCC)cc23)ccc1C,0.9509616106979191
CC=COc1cc2ncnc(NC=CCOC=C(CCl)C(CC)CS(=O)c3cc4c(Nc5ccc(CC)c(C=NC)c5)ncnc4cc3OCCl)c2cc1C(=O)OCC,0.9509381338742393
CCCCCS(=O)C(C[N-]Br)[N-][N-]N=Cc1cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)ccc1C,0.9509018710459012
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-][N-][N-][N-][N-]CC[N-]C1[N-][N-]C(C[N-]CC(C)([NH-])[N-][N-][N-]C(C)[N-]C(Cl)(C(C)[NH-])C2([NH-])C=C(S(=S)CCC(C)[NH-])[N-][N-]2)C1(Cl)Cl,0.950891455835269
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)N=N[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-]C([NH-])([N-]C[NH-])C1([NH-])CC(C)(Br)C(C)(C)[N-][N-]1,0.950891455835269
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)N=N[N-][N-][N-][N-][N-][N-][N-][N-][N-]CC[N-]C([N-][N-]CC[N-]CC4([NH-])CC(C)([N-]C(Cl)([N-]CCCl)C5([NH-])CC(C)(Br)C(C)(Cl)[N-][N-]5)[N-][N-][N-]4)C(Cl)Cl)cc23)cc1N=N[N-][N-][N-][N-][N-][N-][NH-],0.950891455835269
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)N=N[N-]C([NH-])[N-]C[N-]C[NH-])cc23)cc1N=NC1([NH-])CC([NH-])(Br)C(C)(C)[N-][N-]1,0.950891455835269
Cc1ccc(CNc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[NH-],0.9508163860339676
Cc1ccc(CNc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-][N-][N-][N-][N-]CC[N-]C(Cl)(Cl)[N-][N-]CC[N-]CCC[NH-],0.9508163860339676
Cc1ccc(CNc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-]CC[N-]C([N-][N-]CC[N-]CC(C)([NH-])[N-][N-]C(Cl)([N-]CC[N-][NH-])C(C)[NH-])C(Cl)Cl,0.9508163860339676
Cc1ccc(CNc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-]C(C)[N-]Cl,0.9508163860339676
CCCCN=Cc1cc(Nc2ncnc3cc(OC)c(C(=O)OC)cc23)cc(O[N-]CCC[N-]C)c1C(=O)OCl,0.9508089122259278
Cc1ccc([N-][N-]N=[O+]c2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)cc1[O+]=N[N-][N-][NH-],0.9507950946701704
Cc1ccc([N-][N-]N=Cc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)cc1C=NC(Cl)(Cl)C[N-]C(C)CCl,0.9507950946701704
Cc1ccc([N-][N-]N=Cc2cc(Nc3ncnc4cc(O[NH-])c(C(=O)CCC(C)Cl)cc34)ccc2C)cc1C=NCl,0.9507950946701704
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)Cl)cc23)cc1C=N[N-]C(Cl)c1ccc(C)c(C=N[N-]Cl)c1,0.9507950946701704
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=O)CCC(C)Cl)cc23)cc1C=N[N-]C(C)c1ccc(C)c(C=NCl)c1,0.9507950946701704
Cc1ccc(C[N-]N=Cc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)Cl)cc34)ccc2C)cc1C=NCl,0.9507950946701704
Cc1ccc(CC(Cl)(N=Cc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)CCC(C)[NH-])cc34)ccc2C)[N-][N-]C(C)C)cc1C=N[N-]C(C)C[NH-],0.9507950946701704
CN=Cc1cc(C(C)CN=Cc2cc(Nc3ncnc4cc(O[N-][N-][N-]C(Cl)[N-]C(C)Cl)c(C(=O)CCC(C)Cl)cc34)ccc2C)ccc1Br,0.9507950946701704
CCc1ccc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)CC)cc23)cc1C=N[N-]Cc1ccc2c(c1)C=NCCC2,0.9507950946701704
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S([NH-])=S)cc23)cc1N=N[NH-],0.9507918552036199
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S([NH-])=S)cc23)cc1N=N[N-][NH-],0.9507918552036199
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S([NH-])=S)cc23)cc1N=N[N-][N-][N-][NH-],0.9507918552036199
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S([NH-])=S)cc23)cc1N=N[N-][N-][N-][N-][NH-],0.9507918552036199
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S([NH-])=S)cc23)cc1N=N[N-][N-][N-][N-][N-]C(C)([N-]C[NH-])C1([NH-])CC(C)(Br)C(C)(Cl)[N-][N-]1,0.9507918552036199
